date,item,item_name,dept,dow,holiday,is_closed,tmax_f,weather,snow_tomorrow,payday,produced,sold,wasted,stockout,unit_price,unit_cost,true_demand,lost_sales,true_mean
2025-11-12,pizza-whole,Whole Pizza,Pizza,2,,0,56.9,cloudy,0,0,22.0,14.0,8.0,0,7.99,2.6,14.0,0.0,16.397
2025-11-12,pizza-slice,Pizza Slice,Pizza,2,,0,56.9,cloudy,0,0,40.0,27.0,13.0,0,3.49,0.9,27.0,0.0,33.811
2025-11-12,doughnut,Doughnut,Bakery,2,,0,56.9,cloudy,0,0,96.0,69.0,27.0,0,1.19,0.25,69.0,0.0,74.822
2025-11-12,cake,Cake,Bakery,2,,0,56.9,cloudy,0,0,4.0,3.0,1.0,0,12.99,4.5,3.0,0.0,3.461
2025-11-12,bread,Bread Loaf,Bakery,2,,0,56.9,cloudy,0,0,29.0,26.0,3.0,0,3.99,1.1,26.0,0.0,27.194
2025-11-12,rotisserie,Rotisserie Chicken,Hot Foods,2,,0,56.9,cloudy,0,0,44.0,35.0,9.0,0,7.99,3.2,35.0,0.0,36.252
2025-11-12,hotbar-lb,Hot Bar (per lb),Hot Foods,2,,0,56.9,cloudy,0,0,65.0,56.7,8.299999999999997,0,9.99,3.5,56.7,0.0,58.193
2025-11-12,sushi,Sushi Roll,Fresh Foods,2,,0,56.9,cloudy,0,0,35.0,20.0,15.0,0,8.99,3.8,20.0,0.0,29.399
2025-11-12,sub,Sub / Sandwich,Fresh Foods,2,,0,56.9,cloudy,0,0,31.0,18.0,13.0,0,5.99,1.8,18.0,0.0,19.282
2025-11-13,pizza-whole,Whole Pizza,Pizza,3,,0,55.1,cloudy,0,0,25.0,15.0,10.0,0,7.99,2.6,15.0,0.0,18.345
2025-11-13,pizza-slice,Pizza Slice,Pizza,3,,0,55.1,cloudy,0,0,32.0,21.0,11.0,0,3.49,0.9,21.0,0.0,33.835
2025-11-13,doughnut,Doughnut,Bakery,3,,0,55.1,cloudy,0,0,108.0,76.0,32.0,0,1.19,0.25,76.0,0.0,79.404
2025-11-13,cake,Cake,Bakery,3,,0,55.1,cloudy,0,0,4.0,4.0,0.0,1,12.99,4.5,4.0,0.0,3.892
2025-11-13,bread,Bread Loaf,Bakery,3,,0,55.1,cloudy,0,0,38.0,23.0,15.0,0,3.99,1.1,23.0,0.0,28.642
2025-11-13,rotisserie,Rotisserie Chicken,Hot Foods,3,,0,55.1,cloudy,0,0,44.0,29.0,15.0,0,7.99,3.2,29.0,0.0,38.279
2025-11-13,hotbar-lb,Hot Bar (per lb),Hot Foods,3,,0,55.1,cloudy,0,0,70.0,63.2,6.799999999999997,0,9.99,3.5,63.2,0.0,56.221
2025-11-13,sushi,Sushi Roll,Fresh Foods,3,,0,55.1,cloudy,0,0,41.0,38.0,3.0,0,8.99,3.8,38.0,0.0,30.661
2025-11-13,sub,Sub / Sandwich,Fresh Foods,3,,0,55.1,cloudy,0,0,23.0,16.0,7.0,0,5.99,1.8,16.0,0.0,19.139
2025-11-14,pizza-whole,Whole Pizza,Pizza,4,,0,59.7,rain,0,0,32.0,30.0,2.0,0,7.99,2.6,30.0,0.0,27.836
2025-11-14,pizza-slice,Pizza Slice,Pizza,4,,0,59.7,rain,0,0,40.0,25.0,15.0,0,3.49,0.9,25.0,0.0,31.858
2025-11-14,doughnut,Doughnut,Bakery,4,,0,59.7,rain,0,0,108.0,70.0,38.0,0,1.19,0.25,70.0,0.0,83.036
2025-11-14,cake,Cake,Bakery,4,,0,59.7,rain,0,0,6.0,4.0,2.0,0,12.99,4.5,4.0,0.0,4.474
2025-11-14,bread,Bread Loaf,Bakery,4,,0,59.7,rain,0,0,32.0,30.0,2.0,0,3.99,1.1,30.0,0.0,28.371
2025-11-14,rotisserie,Rotisserie Chicken,Hot Foods,4,,0,59.7,rain,0,0,36.0,34.0,2.0,0,7.99,3.2,34.0,0.0,35.73
2025-11-14,hotbar-lb,Hot Bar (per lb),Hot Foods,4,,0,59.7,rain,0,0,55.0,38.9,16.1,0,9.99,3.5,38.9,0.0,47.445
2025-11-14,sushi,Sushi Roll,Fresh Foods,4,,0,59.7,rain,0,0,49.0,39.0,10.0,0,8.99,3.8,39.0,0.0,35.94
2025-11-14,sub,Sub / Sandwich,Fresh Foods,4,,0,59.7,rain,0,0,23.0,14.0,9.0,0,5.99,1.8,14.0,0.0,19.023
2025-11-15,pizza-whole,Whole Pizza,Pizza,5,,0,54.6,cloudy,0,1,35.0,26.0,9.0,0,7.99,2.6,26.0,0.0,29.462
2025-11-15,pizza-slice,Pizza Slice,Pizza,5,,0,54.6,cloudy,0,1,40.0,29.0,11.0,0,3.49,0.9,29.0,0.0,29.109
2025-11-15,doughnut,Doughnut,Bakery,5,,0,54.6,cloudy,0,1,132.0,126.0,6.0,0,1.19,0.25,126.0,0.0,129.884
2025-11-15,cake,Cake,Bakery,5,,0,54.6,cloudy,0,1,9.0,8.0,1.0,0,12.99,4.5,8.0,0.0,7.032
2025-11-15,bread,Bread Loaf,Bakery,5,,0,54.6,cloudy,0,1,44.0,29.0,15.0,0,3.99,1.1,29.0,0.0,34.621
2025-11-15,rotisserie,Rotisserie Chicken,Hot Foods,5,,0,54.6,cloudy,0,1,44.0,32.0,12.0,0,7.99,3.2,32.0,0.0,38.419
2025-11-15,hotbar-lb,Hot Bar (per lb),Hot Foods,5,,0,54.6,cloudy,0,1,40.0,40.0,0.0,1,9.99,3.5,45.4,5.399999999999999,43.212
2025-11-15,sushi,Sushi Roll,Fresh Foods,5,,0,54.6,cloudy,0,1,34.0,30.0,4.0,0,8.99,3.8,30.0,0.0,33.594
2025-11-15,sub,Sub / Sandwich,Fresh Foods,5,,0,54.6,cloudy,0,1,19.0,17.0,2.0,0,5.99,1.8,17.0,0.0,17.265
2025-11-16,pizza-whole,Whole Pizza,Pizza,6,,0,58.6,cloudy,0,1,22.0,19.0,3.0,0,7.99,2.6,19.0,0.0,20.339
2025-11-16,pizza-slice,Pizza Slice,Pizza,6,,0,58.6,cloudy,0,1,32.0,17.0,15.0,0,3.49,0.9,17.0,0.0,22.656
2025-11-16,doughnut,Doughnut,Bakery,6,,0,58.6,cloudy,0,1,120.0,120.0,0.0,1,1.19,0.25,133.0,13.0,124.808
2025-11-16,cake,Cake,Bakery,6,,0,58.6,cloudy,0,1,8.0,7.0,1.0,0,12.99,4.5,7.0,0.0,4.989
2025-11-16,bread,Bread Loaf,Bakery,6,,0,58.6,cloudy,0,1,30.0,28.0,2.0,0,3.99,1.1,28.0,0.0,28.614
2025-11-16,rotisserie,Rotisserie Chicken,Hot Foods,6,,0,58.6,cloudy,0,1,52.0,52.0,0.0,1,7.99,3.2,52.0,0.0,49.517
2025-11-16,hotbar-lb,Hot Bar (per lb),Hot Foods,6,,0,58.6,cloudy,0,1,40.0,37.4,2.6000000000000014,0,9.99,3.5,37.4,0.0,39.899
2025-11-16,sushi,Sushi Roll,Fresh Foods,6,,0,58.6,cloudy,0,1,32.0,27.0,5.0,0,8.99,3.8,27.0,0.0,26.249
2025-11-16,sub,Sub / Sandwich,Fresh Foods,6,,0,58.6,cloudy,0,1,18.0,11.0,7.0,0,5.99,1.8,11.0,0.0,13.774
2025-11-17,pizza-whole,Whole Pizza,Pizza,0,,0,52.0,sunny,0,1,22.0,15.0,7.0,0,7.99,2.6,15.0,0.0,17.103
2025-11-17,pizza-slice,Pizza Slice,Pizza,0,,0,52.0,sunny,0,1,48.0,32.0,16.0,0,3.49,0.9,32.0,0.0,35.709
2025-11-17,doughnut,Doughnut,Bakery,0,,0,52.0,sunny,0,1,96.0,84.0,12.0,0,1.19,0.25,84.0,0.0,83.091
2025-11-17,cake,Cake,Bakery,0,,0,52.0,sunny,0,1,5.0,4.0,1.0,0,12.99,4.5,4.0,0.0,3.57
2025-11-17,bread,Bread Loaf,Bakery,0,,0,52.0,sunny,0,1,30.0,30.0,0.0,1,3.99,1.1,33.0,3.0,30.059
2025-11-17,rotisserie,Rotisserie Chicken,Hot Foods,0,,0,52.0,sunny,0,1,52.0,43.0,9.0,0,7.99,3.2,43.0,0.0,42.727
2025-11-17,hotbar-lb,Hot Bar (per lb),Hot Foods,0,,0,52.0,sunny,0,1,70.0,54.5,15.5,0,9.99,3.5,54.5,0.0,63.351
2025-11-17,sushi,Sushi Roll,Fresh Foods,0,,0,52.0,sunny,0,1,40.0,25.0,15.0,0,8.99,3.8,25.0,0.0,30.147
2025-11-17,sub,Sub / Sandwich,Fresh Foods,0,,0,52.0,sunny,0,1,25.0,21.0,4.0,0,5.99,1.8,21.0,0.0,20.746
2025-11-18,pizza-whole,Whole Pizza,Pizza,1,,0,53.1,sunny,0,0,15.0,12.0,3.0,0,7.99,2.6,12.0,0.0,15.286
2025-11-18,pizza-slice,Pizza Slice,Pizza,1,,0,53.1,sunny,0,0,32.0,29.0,3.0,0,3.49,0.9,29.0,0.0,34.032
2025-11-18,doughnut,Doughnut,Bakery,1,,0,53.1,sunny,0,0,84.0,77.0,7.0,0,1.19,0.25,77.0,0.0,74.431
2025-11-18,cake,Cake,Bakery,1,,0,53.1,sunny,0,0,3.0,3.0,0.0,1,12.99,4.5,3.0,0.0,3.172
2025-11-18,bread,Bread Loaf,Bakery,1,,0,53.1,sunny,0,0,30.0,26.0,4.0,0,3.99,1.1,26.0,0.0,27.134
2025-11-18,rotisserie,Rotisserie Chicken,Hot Foods,1,,0,53.1,sunny,0,0,36.0,29.0,7.0,0,7.99,3.2,29.0,0.0,36.762
2025-11-18,hotbar-lb,Hot Bar (per lb),Hot Foods,1,,0,53.1,sunny,0,0,65.0,46.0,19.0,0,9.99,3.5,46.0,0.0,60.177
2025-11-18,sushi,Sushi Roll,Fresh Foods,1,,0,53.1,sunny,0,0,32.0,26.0,6.0,0,8.99,3.8,26.0,0.0,28.777
2025-11-18,sub,Sub / Sandwich,Fresh Foods,1,,0,53.1,sunny,0,0,25.0,16.0,9.0,0,5.99,1.8,16.0,0.0,18.891
2025-11-19,pizza-whole,Whole Pizza,Pizza,2,,0,55.4,rain,0,0,18.0,14.0,4.0,0,7.99,2.6,14.0,0.0,14.864
2025-11-19,pizza-slice,Pizza Slice,Pizza,2,,0,55.4,rain,0,0,40.0,23.0,17.0,0,3.49,0.9,23.0,0.0,30.581
2025-11-19,doughnut,Doughnut,Bakery,2,,0,55.4,rain,0,0,84.0,66.0,18.0,0,1.19,0.25,66.0,0.0,67.661
2025-11-19,cake,Cake,Bakery,2,,0,55.4,rain,0,0,4.0,4.0,0.0,1,12.99,4.5,4.0,0.0,3.107
2025-11-19,bread,Bread Loaf,Bakery,2,,0,55.4,rain,0,0,29.0,21.0,8.0,0,3.99,1.1,21.0,0.0,24.56
2025-11-19,rotisserie,Rotisserie Chicken,Hot Foods,2,,0,55.4,rain,0,0,40.0,29.0,11.0,0,7.99,3.2,29.0,0.0,33.022
2025-11-19,hotbar-lb,Hot Bar (per lb),Hot Foods,2,,0,55.4,rain,0,0,60.0,50.4,9.600000000000001,0,9.99,3.5,50.4,0.0,53.505
2025-11-19,sushi,Sushi Roll,Fresh Foods,2,,0,55.4,rain,0,0,28.0,20.0,8.0,0,8.99,3.8,20.0,0.0,26.121
2025-11-19,sub,Sub / Sandwich,Fresh Foods,2,,0,55.4,rain,0,0,23.0,16.0,7.0,0,5.99,1.8,16.0,0.0,17.055
2025-11-20,pizza-whole,Whole Pizza,Pizza,3,,0,69.9,sunny,0,0,24.0,22.0,2.0,0,7.99,2.6,22.0,0.0,19.401
2025-11-20,pizza-slice,Pizza Slice,Pizza,3,,0,69.9,sunny,0,0,32.0,32.0,0.0,1,3.49,0.9,41.0,9.0,35.703
2025-11-20,doughnut,Doughnut,Bakery,3,,0,69.9,sunny,0,0,96.0,96.0,0.0,1,1.19,0.25,97.0,1.0,82.415
2025-11-20,cake,Cake,Bakery,3,,0,69.9,sunny,0,0,5.0,5.0,0.0,1,12.99,4.5,6.0,1.0,4.076
2025-11-20,bread,Bread Loaf,Bakery,3,,0,69.9,sunny,0,0,34.0,34.0,0.0,1,3.99,1.1,36.0,2.0,30.174
2025-11-20,rotisserie,Rotisserie Chicken,Hot Foods,3,,0,69.9,sunny,0,0,44.0,41.0,3.0,0,7.99,3.2,41.0,0.0,39.064
2025-11-20,hotbar-lb,Hot Bar (per lb),Hot Foods,3,,0,69.9,sunny,0,0,75.0,50.2,24.799999999999997,0,9.99,3.5,50.2,0.0,56.087
2025-11-20,sushi,Sushi Roll,Fresh Foods,3,,0,69.9,sunny,0,0,43.0,34.0,9.0,0,8.99,3.8,34.0,0.0,33.393
2025-11-20,sub,Sub / Sandwich,Fresh Foods,3,,0,69.9,sunny,0,0,19.0,19.0,0.0,1,5.99,1.8,21.0,2.0,20.752
2025-11-21,pizza-whole,Whole Pizza,Pizza,4,,0,58.9,rain,0,0,35.0,27.0,8.0,0,7.99,2.6,27.0,0.0,28.036
2025-11-21,pizza-slice,Pizza Slice,Pizza,4,,0,58.9,rain,0,0,48.0,29.0,19.0,0,3.49,0.9,29.0,0.0,32.016
2025-11-21,doughnut,Doughnut,Bakery,4,,0,58.9,rain,0,0,108.0,93.0,15.0,0,1.19,0.25,93.0,0.0,83.36
2025-11-21,cake,Cake,Bakery,4,,0,58.9,rain,0,0,6.0,3.0,3.0,0,12.99,4.5,3.0,0.0,4.463
2025-11-21,bread,Bread Loaf,Bakery,4,,0,58.9,rain,0,0,37.0,32.0,5.0,0,3.99,1.1,32.0,0.0,28.461
2025-11-21,rotisserie,Rotisserie Chicken,Hot Foods,4,,0,58.9,rain,0,0,40.0,38.0,2.0,0,7.99,3.2,38.0,0.0,36.095
2025-11-21,hotbar-lb,Hot Bar (per lb),Hot Foods,4,,0,58.9,rain,0,0,50.0,50.0,0.0,1,9.99,3.5,52.5,2.5,48.308
2025-11-21,sushi,Sushi Roll,Fresh Foods,4,,0,58.9,rain,0,0,45.0,39.0,6.0,0,8.99,3.8,39.0,0.0,35.565
2025-11-21,sub,Sub / Sandwich,Fresh Foods,4,,0,58.9,rain,0,0,23.0,18.0,5.0,0,5.99,1.8,18.0,0.0,18.741
2025-11-22,pizza-whole,Whole Pizza,Pizza,5,,0,66.7,cloudy,0,0,35.0,26.0,9.0,0,7.99,2.6,26.0,0.0,28.259
2025-11-22,pizza-slice,Pizza Slice,Pizza,5,,0,66.7,cloudy,0,0,40.0,25.0,15.0,0,3.49,0.9,25.0,0.0,27.859
2025-11-22,doughnut,Doughnut,Bakery,5,,0,66.7,cloudy,0,0,156.0,121.0,35.0,0,1.19,0.25,121.0,0.0,122.586
2025-11-22,cake,Cake,Bakery,5,,0,66.7,cloudy,0,0,9.0,5.0,4.0,0,12.99,4.5,5.0,0.0,6.682
2025-11-22,bread,Bread Loaf,Bakery,5,,0,66.7,cloudy,0,0,40.0,30.0,10.0,0,3.99,1.1,30.0,0.0,33.073
2025-11-22,rotisserie,Rotisserie Chicken,Hot Foods,5,,0,66.7,cloudy,0,0,48.0,35.0,13.0,0,7.99,3.2,35.0,0.0,35.8
2025-11-22,hotbar-lb,Hot Bar (per lb),Hot Foods,5,,0,66.7,cloudy,0,0,50.0,36.0,14.0,0,9.99,3.5,36.0,0.0,39.577
2025-11-22,sushi,Sushi Roll,Fresh Foods,5,,0,66.7,cloudy,0,0,36.0,36.0,0.0,1,8.99,3.8,38.0,2.0,32.93
2025-11-22,sub,Sub / Sandwich,Fresh Foods,5,,0,66.7,cloudy,0,0,21.0,16.0,5.0,0,5.99,1.8,16.0,0.0,16.849
2025-11-23,pizza-whole,Whole Pizza,Pizza,6,,0,64.9,sunny,0,0,22.0,19.0,3.0,0,7.99,2.6,19.0,0.0,20.483
2025-11-23,pizza-slice,Pizza Slice,Pizza,6,,0,64.9,sunny,0,0,24.0,19.0,5.0,0,3.49,0.9,19.0,0.0,22.767
2025-11-23,doughnut,Doughnut,Bakery,6,,0,64.9,sunny,0,0,132.0,106.0,26.0,0,1.19,0.25,106.0,0.0,124.389
2025-11-23,cake,Cake,Bakery,6,,0,64.9,sunny,0,0,7.0,5.0,2.0,0,12.99,4.5,5.0,0.0,4.978
2025-11-23,bread,Bread Loaf,Bakery,6,,0,64.9,sunny,0,0,32.0,24.0,8.0,0,3.99,1.1,24.0,0.0,28.697
2025-11-23,rotisserie,Rotisserie Chicken,Hot Foods,6,,0,64.9,sunny,0,0,56.0,52.0,4.0,0,7.99,3.2,52.0,0.0,49.141
2025-11-23,hotbar-lb,Hot Bar (per lb),Hot Foods,6,,0,64.9,sunny,0,0,40.0,30.4,9.600000000000001,0,9.99,3.5,30.4,0.0,39.352
2025-11-23,sushi,Sushi Roll,Fresh Foods,6,,0,64.9,sunny,0,0,35.0,28.0,7.0,0,8.99,3.8,28.0,0.0,26.547
2025-11-23,sub,Sub / Sandwich,Fresh Foods,6,,0,64.9,sunny,0,0,17.0,15.0,2.0,0,5.99,1.8,15.0,0.0,13.869
2025-11-24,pizza-whole,Whole Pizza,Pizza,0,,0,65.0,rain,0,0,21.0,15.0,6.0,0,7.99,2.6,15.0,0.0,14.06
2025-11-24,pizza-slice,Pizza Slice,Pizza,0,,0,65.0,rain,0,0,48.0,26.0,22.0,0,3.49,0.9,26.0,0.0,29.291
2025-11-24,doughnut,Doughnut,Bakery,0,,0,65.0,rain,0,0,84.0,68.0,16.0,0,1.19,0.25,68.0,0.0,67.149
2025-11-24,cake,Cake,Bakery,0,,0,65.0,rain,0,0,5.0,4.0,1.0,0,12.99,4.5,4.0,0.0,2.909
2025-11-24,bread,Bread Loaf,Bakery,0,,0,65.0,rain,0,0,30.0,21.0,9.0,0,3.99,1.1,21.0,0.0,24.606
2025-11-24,rotisserie,Rotisserie Chicken,Hot Foods,0,,0,65.0,rain,0,0,44.0,36.0,8.0,0,7.99,3.2,36.0,0.0,34.049
2025-11-24,hotbar-lb,Hot Bar (per lb),Hot Foods,0,,0,65.0,rain,0,0,65.0,54.8,10.200000000000003,0,9.99,3.5,54.8,0.0,49.544
2025-11-24,sushi,Sushi Roll,Fresh Foods,0,,0,65.0,rain,0,0,35.0,29.0,6.0,0,8.99,3.8,29.0,0.0,25.412
2025-11-24,sub,Sub / Sandwich,Fresh Foods,0,,0,65.0,rain,0,0,23.0,22.0,1.0,0,5.99,1.8,22.0,0.0,17.411
2025-11-25,pizza-whole,Whole Pizza,Pizza,1,,0,63.3,cloudy,0,0,16.0,14.0,2.0,0,7.99,2.6,14.0,0.0,14.66
2025-11-25,pizza-slice,Pizza Slice,Pizza,1,,0,63.3,cloudy,0,0,40.0,36.0,4.0,0,3.49,0.9,36.0,0.0,32.568
2025-11-25,doughnut,Doughnut,Bakery,1,,0,63.3,cloudy,0,0,84.0,67.0,17.0,0,1.19,0.25,67.0,0.0,70.365
2025-11-25,cake,Cake,Bakery,1,,0,63.3,cloudy,0,0,4.0,3.0,1.0,0,12.99,4.5,3.0,0.0,3.016
2025-11-25,bread,Bread Loaf,Bakery,1,,0,63.3,cloudy,0,0,28.0,25.0,3.0,0,3.99,1.1,25.0,0.0,25.909
2025-11-25,rotisserie,Rotisserie Chicken,Hot Foods,1,,0,63.3,cloudy,0,0,36.0,36.0,0.0,1,7.99,3.2,40.0,4.0,34.412
2025-11-25,hotbar-lb,Hot Bar (per lb),Hot Foods,1,,0,63.3,cloudy,0,0,65.0,47.5,17.5,0,9.99,3.5,47.5,0.0,55.574
2025-11-25,sushi,Sushi Roll,Fresh Foods,1,,0,63.3,cloudy,0,0,30.0,28.0,2.0,0,8.99,3.8,28.0,0.0,28.063
2025-11-25,sub,Sub / Sandwich,Fresh Foods,1,,0,63.3,cloudy,0,0,23.0,22.0,1.0,0,5.99,1.8,22.0,0.0,18.342
2025-11-26,pizza-whole,Whole Pizza,Pizza,2,thanksgiving_eve,0,63.9,rain,0,0,21.0,19.0,2.0,0,7.99,2.6,19.0,0.0,19.457
2025-11-26,pizza-slice,Pizza Slice,Pizza,2,thanksgiving_eve,0,63.9,rain,0,0,32.0,27.0,5.0,0,3.49,0.9,27.0,0.0,30.727
2025-11-26,doughnut,Doughnut,Bakery,2,thanksgiving_eve,0,63.9,rain,0,0,96.0,86.0,10.0,0,1.19,0.25,86.0,0.0,87.449
2025-11-26,cake,Cake,Bakery,2,thanksgiving_eve,0,63.9,rain,0,0,5.0,5.0,0.0,1,12.99,4.5,6.0,1.0,4.962
2025-11-26,bread,Bread Loaf,Bakery,2,thanksgiving_eve,0,63.9,rain,0,0,39.0,39.0,0.0,1,3.99,1.1,55.0,16.0,54.164
2025-11-26,rotisserie,Rotisserie Chicken,Hot Foods,2,thanksgiving_eve,0,63.9,rain,0,0,40.0,26.0,14.0,0,7.99,3.2,26.0,0.0,29.328
2025-11-26,hotbar-lb,Hot Bar (per lb),Hot Foods,2,thanksgiving_eve,0,63.9,rain,0,0,55.0,36.2,18.799999999999997,0,9.99,3.5,36.2,0.0,41.798
2025-11-26,sushi,Sushi Roll,Fresh Foods,2,thanksgiving_eve,0,63.9,rain,0,0,28.0,28.0,0.0,1,8.99,3.8,28.0,0.0,26.607
2025-11-26,sub,Sub / Sandwich,Fresh Foods,2,thanksgiving_eve,0,63.9,rain,0,0,22.0,19.0,3.0,0,5.99,1.8,19.0,0.0,17.297
2025-11-27,pizza-whole,Whole Pizza,Pizza,3,thanksgiving,0,60.9,sunny,0,0,17.0,7.0,10.0,0,7.99,2.6,7.0,0.0,8.791
2025-11-27,pizza-slice,Pizza Slice,Pizza,3,thanksgiving,0,60.9,sunny,0,0,24.0,13.0,11.0,0,3.49,0.9,13.0,0.0,16.142
2025-11-27,doughnut,Doughnut,Bakery,3,thanksgiving,0,60.9,sunny,0,0,72.0,43.0,29.0,0,1.19,0.25,43.0,0.0,37.518
2025-11-27,cake,Cake,Bakery,3,thanksgiving,0,60.9,sunny,0,0,4.0,2.0,2.0,0,12.99,4.5,2.0,0.0,1.831
2025-11-27,bread,Bread Loaf,Bakery,3,thanksgiving,0,60.9,sunny,0,0,27.0,15.0,12.0,0,3.99,1.1,15.0,0.0,13.609
2025-11-27,rotisserie,Rotisserie Chicken,Hot Foods,3,thanksgiving,0,60.9,sunny,0,0,28.0,17.0,11.0,0,7.99,3.2,17.0,0.0,18.116
2025-11-27,hotbar-lb,Hot Bar (per lb),Hot Foods,3,thanksgiving,0,60.9,sunny,0,0,45.0,23.5,21.5,0,9.99,3.5,23.5,0.0,26.638
2025-11-27,sushi,Sushi Roll,Fresh Foods,3,thanksgiving,0,60.9,sunny,0,0,34.0,17.0,17.0,0,8.99,3.8,17.0,0.0,14.52
2025-11-27,sub,Sub / Sandwich,Fresh Foods,3,thanksgiving,0,60.9,sunny,0,0,16.0,10.0,6.0,0,5.99,1.8,10.0,0.0,8.985
2025-11-28,pizza-whole,Whole Pizza,Pizza,4,,0,67.6,cloudy,0,0,36.0,35.0,1.0,0,7.99,2.6,35.0,0.0,31.364
2025-11-28,pizza-slice,Pizza Slice,Pizza,4,,0,67.6,cloudy,0,0,40.0,31.0,9.0,0,3.49,0.9,31.0,0.0,35.74
2025-11-28,doughnut,Doughnut,Bakery,4,,0,67.6,cloudy,0,0,108.0,108.0,0.0,1,1.19,0.25,115.0,7.0,92.047
2025-11-28,cake,Cake,Bakery,4,,0,67.6,cloudy,0,0,5.0,4.0,1.0,0,12.99,4.5,4.0,0.0,4.952
2025-11-28,bread,Bread Loaf,Bakery,4,,0,67.6,cloudy,0,0,34.0,28.0,6.0,0,3.99,1.1,28.0,0.0,31.691
2025-11-28,rotisserie,Rotisserie Chicken,Hot Foods,4,,0,67.6,cloudy,0,0,40.0,34.0,6.0,0,7.99,3.2,34.0,0.0,39.542
2025-11-28,hotbar-lb,Hot Bar (per lb),Hot Foods,4,,0,67.6,cloudy,0,0,55.0,55.0,0.0,1,9.99,3.5,59.0,4.0,52.315
2025-11-28,sushi,Sushi Roll,Fresh Foods,4,,0,67.6,cloudy,0,0,46.0,39.0,7.0,0,8.99,3.8,39.0,0.0,40.276
2025-11-28,sub,Sub / Sandwich,Fresh Foods,4,,0,67.6,cloudy,0,0,21.0,21.0,0.0,1,5.99,1.8,28.0,7.0,21.133
2025-11-29,pizza-whole,Whole Pizza,Pizza,5,,0,61.7,rain,0,0,30.0,28.0,2.0,0,7.99,2.6,28.0,0.0,25.605
2025-11-29,pizza-slice,Pizza Slice,Pizza,5,,0,61.7,rain,0,0,40.0,23.0,17.0,0,3.49,0.9,23.0,0.0,25.19
2025-11-29,doughnut,Doughnut,Bakery,5,,0,61.7,rain,0,0,156.0,104.0,52.0,0,1.19,0.25,104.0,0.0,111.143
2025-11-29,cake,Cake,Bakery,5,,0,61.7,rain,0,0,8.0,6.0,2.0,0,12.99,4.5,6.0,0.0,6.006
2025-11-29,bread,Bread Loaf,Bakery,5,,0,61.7,rain,0,0,37.0,24.0,13.0,0,3.99,1.1,24.0,0.0,29.825
2025-11-29,rotisserie,Rotisserie Chicken,Hot Foods,5,,0,61.7,rain,0,0,44.0,34.0,10.0,0,7.99,3.2,34.0,0.0,32.866
2025-11-29,hotbar-lb,Hot Bar (per lb),Hot Foods,5,,0,61.7,rain,0,0,45.0,36.2,8.799999999999997,0,9.99,3.5,36.2,0.0,36.902
2025-11-29,sushi,Sushi Roll,Fresh Foods,5,,0,61.7,rain,0,0,35.0,28.0,7.0,0,8.99,3.8,28.0,0.0,28.989
2025-11-29,sub,Sub / Sandwich,Fresh Foods,5,,0,61.7,rain,0,0,20.0,16.0,4.0,0,5.99,1.8,16.0,0.0,14.77
2025-11-30,pizza-whole,Whole Pizza,Pizza,6,,0,66.2,cloudy,0,0,22.0,19.0,3.0,0,7.99,2.6,19.0,0.0,19.639
2025-11-30,pizza-slice,Pizza Slice,Pizza,6,,0,66.2,cloudy,0,0,24.0,24.0,0.0,1,3.49,0.9,29.0,5.0,21.783
2025-11-30,doughnut,Doughnut,Bakery,6,,0,66.2,cloudy,0,0,132.0,120.0,12.0,0,1.19,0.25,120.0,0.0,118.581
2025-11-30,cake,Cake,Bakery,6,,0,66.2,cloudy,0,0,8.0,3.0,5.0,0,12.99,4.5,3.0,0.0,4.736
2025-11-30,bread,Bread Loaf,Bakery,6,,0,66.2,cloudy,0,0,30.0,26.0,4.0,0,3.99,1.1,26.0,0.0,27.381
2025-11-30,rotisserie,Rotisserie Chicken,Hot Foods,6,,0,66.2,cloudy,0,0,60.0,39.0,21.0,0,7.99,3.2,39.0,0.0,46.989
2025-11-30,hotbar-lb,Hot Bar (per lb),Hot Foods,6,,0,66.2,cloudy,0,0,40.0,40.0,0.0,1,9.99,3.5,41.6,1.6000000000000014,37.738
2025-11-30,sushi,Sushi Roll,Fresh Foods,6,,0,66.2,cloudy,0,0,34.0,25.0,9.0,0,8.99,3.8,25.0,0.0,25.205
2025-11-30,sub,Sub / Sandwich,Fresh Foods,6,,0,66.2,cloudy,0,0,19.0,14.0,5.0,0,5.99,1.8,14.0,0.0,13.112
2025-12-01,pizza-whole,Whole Pizza,Pizza,0,,0,59.6,sunny,0,1,21.0,21.0,0.0,1,7.99,2.6,22.0,1.0,17.337
2025-12-01,pizza-slice,Pizza Slice,Pizza,0,,0,59.6,sunny,0,1,48.0,32.0,16.0,0,3.49,0.9,32.0,0.0,36.047
2025-12-01,doughnut,Doughnut,Bakery,0,,0,59.6,sunny,0,1,96.0,92.0,4.0,0,1.19,0.25,92.0,0.0,82.882
2025-12-01,cake,Cake,Bakery,0,,0,59.6,sunny,0,1,5.0,4.0,1.0,0,12.99,4.5,4.0,0.0,3.559
2025-12-01,bread,Bread Loaf,Bakery,0,,0,59.6,sunny,0,1,31.0,25.0,6.0,0,3.99,1.1,25.0,0.0,30.193
2025-12-01,rotisserie,Rotisserie Chicken,Hot Foods,0,,0,59.6,sunny,0,1,44.0,41.0,3.0,0,7.99,3.2,41.0,0.0,42.577
